,addressid,stateID,bedrooms,bathrooms,propertytypeID,price,heatingtypeID,forsale,appliancessincluded,yr_built,ownerid,
1228,953,32,6,3.5,1,680000,4,TRUE,TRUE,1969,544,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (953,544,32,6,3.5,1,680000,4,TRUE,TRUE,1969);"
1229,1475,32,4,3,4,457000,1,TRUE,FALSE,2002,229,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1475,229,32,4,3,4,457000,1,TRUE,FALSE,2002);"
1230,1197,32,3,2.25,1,349000,2,TRUE,FALSE,1989,316,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1197,316,32,3,2.25,1,349000,2,TRUE,FALSE,1989);"
1231,689,32,3,2.75,1,360000,2,FALSE,FALSE,1979,904,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (689,904,32,3,2.75,1,360000,2,FALSE,FALSE,1979);"
1232,608,32,4,2.5,2,350000,4,FALSE,FALSE,1998,454,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (608,454,32,4,2.5,2,350000,4,FALSE,FALSE,1998);"
1233,1237,32,3,1,3,208000,3,TRUE,FALSE,1960,507,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1237,507,32,3,1,3,208000,3,TRUE,FALSE,1960);"
1234,917,32,2,1,2,250275,1,TRUE,TRUE,1942,589,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (917,589,32,2,1,2,250275,1,TRUE,TRUE,1942);"
1235,516,32,2,1,2,435000,1,TRUE,TRUE,1942,44,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (516,44,32,2,1,2,435000,1,TRUE,TRUE,1942);"
1236,1157,32,3,1.75,4,270000,2,FALSE,TRUE,1984,129,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1157,129,32,3,1.75,4,270000,2,FALSE,TRUE,1984);"
1237,1050,32,3,1.75,3,438000,1,FALSE,TRUE,1961,498,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1050,498,32,3,1.75,3,438000,1,FALSE,TRUE,1961);"
1238,1340,32,4,2,3,659000,1,FALSE,FALSE,1938,478,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1340,478,32,4,2,3,659000,1,FALSE,FALSE,1938);"
1239,415,32,4,2.75,3,645000,3,TRUE,FALSE,1974,251,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (415,251,32,4,2.75,3,645000,3,TRUE,FALSE,1974);"
1240,1957,32,4,2.5,4,685100,3,FALSE,FALSE,1999,376,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1957,376,32,4,2.5,4,685100,3,FALSE,FALSE,1999);"
1241,659,32,7,3,3,350000,1,FALSE,FALSE,1963,282,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (659,282,32,7,3,3,350000,1,FALSE,FALSE,1963);"
1242,950,32,2,1,4,375000,3,TRUE,TRUE,1955,370,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (950,370,32,2,1,4,375000,3,TRUE,TRUE,1955);"
1243,177,32,3,1.5,4,170000,2,TRUE,FALSE,1966,789,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (177,789,32,3,1.5,4,170000,2,TRUE,FALSE,1966);"
1244,870,32,4,2.5,4,880000,3,FALSE,TRUE,2005,700,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (870,700,32,4,2.5,4,880000,3,FALSE,TRUE,2005);"
1245,199,32,4,2.5,3,410500,2,FALSE,FALSE,2008,639,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (199,639,32,4,2.5,3,410500,2,FALSE,FALSE,2008);"
1246,1633,32,4,2.5,3,780000,3,FALSE,TRUE,1996,899,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1633,899,32,4,2.5,3,780000,3,FALSE,TRUE,1996);"
1247,853,32,5,4.5,1,1225000,2,TRUE,FALSE,2001,811,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (853,811,32,5,4.5,1,1225000,2,TRUE,FALSE,2001);"
1248,874,32,2,1.75,2,449000,4,FALSE,TRUE,2005,654,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (874,654,32,2,1.75,2,449000,4,FALSE,TRUE,2005);"
1249,777,32,3,1.75,3,546000,1,TRUE,FALSE,1921,643,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (777,643,32,3,1.75,3,546000,1,TRUE,FALSE,1921);"
1250,1762,32,3,2,3,317000,4,TRUE,TRUE,1977,172,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1762,172,32,3,2,3,317000,4,TRUE,TRUE,1977);"
1251,503,32,3,1,4,276900,4,TRUE,TRUE,1958,773,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (503,773,32,3,1,4,276900,4,TRUE,TRUE,1958);"
1252,739,32,5,2,4,399000,3,TRUE,FALSE,1965,323,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (739,323,32,5,2,4,399000,3,TRUE,FALSE,1965);"
1253,1245,32,5,2.75,2,495000,2,FALSE,TRUE,1976,619,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1245,619,32,5,2.75,2,495000,2,FALSE,TRUE,1976);"
1254,1616,32,3,1.75,4,258000,4,TRUE,FALSE,1978,189,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1616,189,32,3,1.75,4,258000,4,TRUE,FALSE,1978);"
1255,1490,32,2,2.5,4,600000,3,FALSE,FALSE,1912,180,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1490,180,32,2,2.5,4,600000,3,FALSE,FALSE,1912);"
1256,1729,32,3,2.75,2,265000,3,TRUE,TRUE,1999,261,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1729,261,32,3,2.75,2,265000,3,TRUE,TRUE,1999);"
1257,1264,32,5,2.75,3,321000,1,TRUE,TRUE,1978,238,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1264,238,32,5,2.75,3,321000,1,TRUE,TRUE,1978);"
1258,1005,32,5,2.25,3,682000,1,FALSE,FALSE,1910,114,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1005,114,32,5,2.25,3,682000,1,FALSE,FALSE,1910);"
1259,1589,32,4,2.5,4,295700,1,TRUE,TRUE,2000,772,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1589,772,32,4,2.5,4,295700,1,TRUE,TRUE,2000);"
1260,220,32,4,2.5,1,609000,4,TRUE,FALSE,1985,829,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (220,829,32,4,2.5,1,609000,4,TRUE,FALSE,1985);"
1261,751,32,3,4.5,1,995000,1,FALSE,FALSE,1968,441,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (751,441,32,3,4.5,1,995000,1,FALSE,FALSE,1968);"
1262,362,32,3,2.25,2,530000,1,FALSE,FALSE,1986,355,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (362,355,32,3,2.25,2,530000,1,FALSE,FALSE,1986);"
1263,605,32,5,2.5,3,614000,3,FALSE,TRUE,1907,647,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (605,647,32,5,2.5,3,614000,3,FALSE,TRUE,1907);"
1264,1268,32,3,2.5,2,390000,4,TRUE,TRUE,1986,657,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1268,657,32,3,2.5,2,390000,4,TRUE,TRUE,1986);"
1265,1435,32,3,2.5,4,467000,4,FALSE,FALSE,2004,931,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1435,931,32,3,2.5,4,467000,4,FALSE,FALSE,2004);"
1266,1504,32,6,2.5,1,484000,2,FALSE,TRUE,1980,970,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1504,970,32,6,2.5,1,484000,2,FALSE,TRUE,1980);"
1267,1893,32,3,2.5,1,340000,4,FALSE,TRUE,2003,969,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1893,969,32,3,2.5,1,340000,4,FALSE,TRUE,2003);"
1268,1307,32,3,2.5,4,302495,4,TRUE,TRUE,1994,269,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1307,269,32,3,2.5,4,302495,4,TRUE,TRUE,1994);"
1269,991,32,3,1.75,1,532500,1,FALSE,TRUE,1927,771,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (991,771,32,3,1.75,1,532500,1,FALSE,TRUE,1927);"
1270,1323,32,3,2.5,3,441500,1,FALSE,FALSE,1993,473,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1323,473,32,3,2.5,3,441500,1,FALSE,FALSE,1993);"
1271,502,32,4,2.5,1,470000,1,FALSE,TRUE,1967,782,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (502,782,32,4,2.5,1,470000,1,FALSE,TRUE,1967);"
1272,1060,32,4,3.25,3,2300000,4,FALSE,TRUE,2004,239,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1060,239,32,4,3.25,3,2300000,4,FALSE,TRUE,2004);"
1273,1305,32,3,2.5,2,590000,4,FALSE,FALSE,1996,687,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1305,687,32,3,2.5,2,590000,4,FALSE,FALSE,1996);"
1274,542,32,3,1.75,2,320000,1,FALSE,FALSE,1942,404,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (542,404,32,3,1.75,2,320000,1,FALSE,FALSE,1942);"
1275,1796,32,2,2,3,363000,4,TRUE,FALSE,2009,676,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1796,676,32,2,2,3,363000,4,TRUE,FALSE,2009);"
1276,408,32,4,2.25,4,747500,1,FALSE,FALSE,1977,924,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (408,924,32,4,2.25,4,747500,1,FALSE,FALSE,1977);"
1277,1837,32,2,2.5,2,750000,2,TRUE,FALSE,2003,173,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1837,173,32,2,2.5,2,750000,2,TRUE,FALSE,2003);"
1278,1980,32,4,3,1,831000,2,TRUE,FALSE,1982,979,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1980,979,32,4,3,1,831000,2,TRUE,FALSE,1982);"
1279,459,32,3,2.5,4,403000,4,TRUE,FALSE,2004,54,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (459,54,32,3,2.5,4,403000,4,TRUE,FALSE,2004);"
1280,1079,32,3,2.5,2,445000,3,FALSE,TRUE,2005,341,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1079,341,32,3,2.5,2,445000,3,FALSE,TRUE,2005);"
1281,946,32,3,1,4,345000,2,FALSE,FALSE,1970,690,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (946,690,32,3,1,4,345000,2,FALSE,FALSE,1970);"
1282,301,32,3,3.5,3,2260000,1,FALSE,TRUE,2003,494,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (301,494,32,3,3.5,3,2260000,1,FALSE,TRUE,2003);"
1283,803,32,3,2,1,371025,1,FALSE,FALSE,1977,482,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (803,482,32,3,2,1,371025,1,FALSE,FALSE,1977);"
1284,1984,32,2,1,1,355000,3,FALSE,FALSE,1916,148,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1984,148,32,2,1,1,355000,3,FALSE,FALSE,1916);"
1285,1348,32,3,1,1,270000,4,FALSE,TRUE,1972,766,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1348,766,32,3,1,1,270000,4,FALSE,TRUE,1972);"
1286,1204,32,4,2.75,3,425000,2,FALSE,FALSE,1957,930,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1204,930,32,4,2.75,3,425000,2,FALSE,FALSE,1957);"
1287,1004,32,3,1.75,2,364808,4,TRUE,FALSE,1967,481,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1004,481,32,3,1.75,2,364808,4,TRUE,FALSE,1967);"
1288,930,32,3,2.25,1,320000,3,FALSE,TRUE,1981,793,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (930,793,32,3,2.25,1,320000,3,FALSE,TRUE,1981);"
1289,645,32,4,2.5,2,325000,4,FALSE,TRUE,2006,573,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (645,573,32,4,2.5,2,325000,4,FALSE,TRUE,2006);"
1290,1548,32,3,2.25,3,350000,2,TRUE,TRUE,1984,804,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1548,804,32,3,2.25,3,350000,2,TRUE,TRUE,1984);"
1291,1786,32,3,1.5,1,170000,2,TRUE,TRUE,1947,74,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1786,74,32,3,1.5,1,170000,2,TRUE,TRUE,1947);"
1292,173,32,2,1,2,255000,2,TRUE,FALSE,1984,299,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (173,299,32,2,1,2,255000,2,TRUE,FALSE,1984);"
1293,627,32,3,1,2,550000,4,TRUE,TRUE,1947,330,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (627,330,32,3,1,2,550000,4,TRUE,TRUE,1947);"
1294,568,32,4,4.25,2,835000,4,FALSE,FALSE,2005,564,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (568,564,32,4,4.25,2,835000,4,FALSE,FALSE,2005);"
1295,1508,32,3,1,1,420000,1,FALSE,FALSE,1946,199,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1508,199,32,3,1,1,420000,1,FALSE,FALSE,1946);"
1296,967,32,4,2.5,4,925000,3,FALSE,FALSE,1958,57,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (967,57,32,4,2.5,4,925000,3,FALSE,FALSE,1958);"
1297,687,32,2,1.5,2,389250,2,TRUE,TRUE,1956,674,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (687,674,32,2,1.5,2,389250,2,TRUE,TRUE,1956);"
1298,796,32,3,2.5,2,748000,4,TRUE,TRUE,2004,513,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (796,513,32,3,2.5,2,748000,4,TRUE,TRUE,2004);"
1299,1317,32,3,1.75,1,284000,1,FALSE,FALSE,1988,526,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1317,526,32,3,1.75,1,284000,1,FALSE,FALSE,1988);"
1300,951,32,4,2,2,588000,4,TRUE,TRUE,1950,341,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (951,341,32,4,2,2,588000,4,TRUE,TRUE,1950);"
1301,574,32,3,1.75,4,372500,4,TRUE,TRUE,1963,597,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (574,597,32,3,1.75,4,372500,4,TRUE,TRUE,1963);"
1302,359,32,4,3,4,285000,1,TRUE,TRUE,1988,276,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (359,276,32,4,3,4,285000,1,TRUE,TRUE,1988);"
1303,131,32,3,1,2,360000,4,TRUE,TRUE,1954,828,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (131,828,32,3,1,2,360000,4,TRUE,TRUE,1954);"
1304,444,32,3,1,2,275000,1,TRUE,TRUE,1930,652,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (444,652,32,3,1,2,275000,1,TRUE,TRUE,1930);"
1305,648,32,2,2,3,428000,4,FALSE,FALSE,2003,576,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (648,576,32,2,2,3,428000,4,FALSE,FALSE,2003);"
1306,135,32,6,2.5,2,847000,3,FALSE,TRUE,1969,411,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (135,411,32,6,2.5,2,847000,3,FALSE,TRUE,1969);"
1307,543,32,3,1,2,316000,1,FALSE,TRUE,1977,692,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (543,692,32,3,1,2,316000,1,FALSE,TRUE,1977);"
1308,1696,32,3,2.5,3,375000,3,TRUE,TRUE,2000,836,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1696,836,32,3,2.5,3,375000,3,TRUE,TRUE,2000);"
1309,903,32,3,1,2,533000,1,FALSE,FALSE,1967,218,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (903,218,32,3,1,2,533000,1,FALSE,FALSE,1967);"
1310,607,32,5,2.5,1,556000,2,FALSE,TRUE,1991,742,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (607,742,32,5,2.5,1,556000,2,FALSE,TRUE,1991);"
1311,1238,32,4,2,2,225000,2,TRUE,TRUE,1966,484,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1238,484,32,4,2,2,225000,2,TRUE,TRUE,1966);"
1312,152,32,4,2.5,3,537250,4,FALSE,FALSE,1978,850,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (152,850,32,4,2.5,3,537250,4,FALSE,FALSE,1978);"
1313,1469,32,3,1,3,255000,1,TRUE,FALSE,1967,293,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1469,293,32,3,1,3,255000,1,TRUE,FALSE,1967);"
1314,451,32,4,2.5,1,530000,4,FALSE,TRUE,2006,747,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (451,747,32,4,2.5,1,530000,4,FALSE,TRUE,2006);"
1315,274,32,6,6,2,5300000,1,TRUE,TRUE,1991,349,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (274,349,32,6,6,2,5300000,1,TRUE,TRUE,1991);"
1316,1857,32,3,2.75,4,595000,4,FALSE,TRUE,1996,690,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1857,690,32,3,2.75,4,595000,4,FALSE,TRUE,1996);"
1317,634,32,4,2,1,548000,1,TRUE,TRUE,1958,128,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (634,128,32,4,2,1,548000,1,TRUE,TRUE,1958);"
1318,1062,32,3,1.75,4,234975,2,TRUE,FALSE,1980,52,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1062,52,32,3,1.75,4,234975,2,TRUE,FALSE,1980);"
1319,1545,32,3,1.75,3,600000,1,TRUE,TRUE,2005,724,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1545,724,32,3,1.75,3,600000,1,TRUE,TRUE,2005);"
1320,893,32,4,1,1,432000,4,TRUE,TRUE,1967,550,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (893,550,32,4,1,1,432000,4,TRUE,TRUE,1967);"
1321,1835,32,3,1.5,1,455000,1,FALSE,TRUE,1986,163,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1835,163,32,3,1.5,1,455000,1,FALSE,TRUE,1986);"
1322,1630,32,3,1.75,2,279950,4,FALSE,FALSE,1965,823,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1630,823,32,3,1.75,2,279950,4,FALSE,FALSE,1965);"
1323,1989,32,3,1.5,1,267500,4,FALSE,FALSE,1963,603,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1989,603,32,3,1.5,1,267500,4,FALSE,FALSE,1963);"
1324,625,32,4,2.5,1,620000,4,TRUE,FALSE,2000,604,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (625,604,32,4,2.5,1,620000,4,TRUE,FALSE,2000);"
1325,226,32,2,1,1,110000,3,TRUE,FALSE,1943,182,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (226,182,32,2,1,1,110000,3,TRUE,FALSE,1943);"
1326,1314,32,3,3.5,4,625000,1,TRUE,TRUE,2009,287,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1314,287,32,3,3.5,4,625000,1,TRUE,TRUE,2009);"
1327,1906,32,2,1,4,389000,3,FALSE,FALSE,1952,631,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1906,631,32,2,1,4,389000,3,FALSE,FALSE,1952);"
1328,1834,32,4,2,1,1200000,3,TRUE,TRUE,1905,133,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1834,133,32,4,2,1,1200000,3,TRUE,TRUE,1905);"
1329,501,32,4,2.25,1,788500,4,FALSE,TRUE,1977,293,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (501,293,32,4,2.25,1,788500,4,FALSE,TRUE,1977);"
